year,month,city,region,category,cpi
1962,Dec,San Francisco,West,All Items,29.5
1963,Jan,San Francisco,West,All Items,
1963,Feb,San Francisco,West,All Items,
1963,Mar,San Francisco,West,All Items,29.6
1963,Apr,San Francisco,West,All Items,
1963,May,San Francisco,West,All Items,
1963,Jun,San Francisco,West,All Items,29.8
1963,Jul,San Francisco,West,All Items,
1963,Aug,San Francisco,West,All Items,
1963,Sep,San Francisco,West,All Items,29.9
1963,Oct,San Francisco,West,All Items,
1963,Nov,San Francisco,West,All Items,
1963,Dec,San Francisco,West,All Items,30.1
1964,Jan,San Francisco,West,All Items,
1964,Feb,San Francisco,West,All Items,
1964,Mar,San Francisco,West,All Items,30.1
1964,Apr,San Francisco,West,All Items,
1964,May,San Francisco,West,All Items,
1964,Jun,San Francisco,West,All Items,30.2
1964,Jul,San Francisco,West,All Items,
1964,Aug,San Francisco,West,All Items,
1964,Sep,San Francisco,West,All Items,30.3
1964,Oct,San Francisco,West,All Items,
1964,Nov,San Francisco,West,All Items,
1964,Dec,San Francisco,West,All Items,30.5
1965,Jan,San Francisco,West,All Items,
1965,Feb,San Francisco,West,All Items,
1965,Mar,San Francisco,West,All Items,30.7
1965,Apr,San Francisco,West,All Items,
1965,May,San Francisco,West,All Items,
1965,Jun,San Francisco,West,All Items,30.9
1965,Jul,San Francisco,West,All Items,
1965,Aug,San Francisco,West,All Items,
1965,Sep,San Francisco,West,All Items,30.8
1965,Oct,San Francisco,West,All Items,
1965,Nov,San Francisco,West,All Items,
1965,Dec,San Francisco,West,All Items,31.1
1966,Jan,San Francisco,West,All Items,
1966,Feb,San Francisco,West,All Items,
1966,Mar,San Francisco,West,All Items,31.4
1966,Apr,San Francisco,West,All Items,
1966,May,San Francisco,West,All Items,
1966,Jun,San Francisco,West,All Items,31.5
1966,Jul,San Francisco,West,All Items,
1966,Aug,San Francisco,West,All Items,
1966,Sep,San Francisco,West,All Items,31.8
1966,Oct,San Francisco,West,All Items,
1966,Nov,San Francisco,West,All Items,
1966,Dec,San Francisco,West,All Items,32.0
1967,Jan,San Francisco,West,All Items,
1967,Feb,San Francisco,West,All Items,
1967,Mar,San Francisco,West,All Items,32.0
1967,Apr,San Francisco,West,All Items,
1967,May,San Francisco,West,All Items,
1967,Jun,San Francisco,West,All Items,32.4
1967,Jul,San Francisco,West,All Items,
1967,Aug,San Francisco,West,All Items,
1967,Sep,San Francisco,West,All Items,32.9
1967,Oct,San Francisco,West,All Items,
1967,Nov,San Francisco,West,All Items,
1967,Dec,San Francisco,West,All Items,33.1
1968,Jan,San Francisco,West,All Items,
1968,Feb,San Francisco,West,All Items,
1968,Mar,San Francisco,West,All Items,33.5
1968,Apr,San Francisco,West,All Items,
1968,May,San Francisco,West,All Items,
1968,Jun,San Francisco,West,All Items,34.0
1968,Jul,San Francisco,West,All Items,
1968,Aug,San Francisco,West,All Items,
1968,Sep,San Francisco,West,All Items,34.3
1968,Oct,San Francisco,West,All Items,
1968,Nov,San Francisco,West,All Items,
1968,Dec,San Francisco,West,All Items,34.6
1969,Jan,San Francisco,West,All Items,
1969,Feb,San Francisco,West,All Items,
1969,Mar,San Francisco,West,All Items,35.2
1969,Apr,San Francisco,West,All Items,
1969,May,San Francisco,West,All Items,
1969,Jun,San Francisco,West,All Items,35.7
1969,Jul,San Francisco,West,All Items,
1969,Aug,San Francisco,West,All Items,
1969,Sep,San Francisco,West,All Items,36.3
1969,Oct,San Francisco,West,All Items,
1969,Nov,San Francisco,West,All Items,
1969,Dec,San Francisco,West,All Items,36.8
1970,Jan,San Francisco,West,All Items,
1970,Feb,San Francisco,West,All Items,
1970,Mar,San Francisco,West,All Items,37.2
1970,Apr,San Francisco,West,All Items,
1970,May,San Francisco,West,All Items,
1970,Jun,San Francisco,West,All Items,37.6
1970,Jul,San Francisco,West,All Items,
1970,Aug,San Francisco,West,All Items,
1970,Sep,San Francisco,West,All Items,38.0
1970,Oct,San Francisco,West,All Items,
1970,Nov,San Francisco,West,All Items,
1970,Dec,San Francisco,West,All Items,38.5
1971,Jan,San Francisco,West,All Items,
1971,Feb,San Francisco,West,All Items,
1971,Mar,San Francisco,West,All Items,38.7
1971,Apr,San Francisco,West,All Items,
1971,May,San Francisco,West,All Items,
1971,Jun,San Francisco,West,All Items,39.0
1971,Jul,San Francisco,West,All Items,
1971,Aug,San Francisco,West,All Items,
1971,Sep,San Francisco,West,All Items,39.3
1971,Oct,San Francisco,West,All Items,
1971,Nov,San Francisco,West,All Items,
1971,Dec,San Francisco,West,All Items,39.6
1972,Jan,San Francisco,West,All Items,
1972,Feb,San Francisco,West,All Items,
1972,Mar,San Francisco,West,All Items,39.9
1972,Apr,San Francisco,West,All Items,
1972,May,San Francisco,West,All Items,
1972,Jun,San Francisco,West,All Items,40.4
1972,Jul,San Francisco,West,All Items,
1972,Aug,San Francisco,West,All Items,
1972,Sep,San Francisco,West,All Items,40.9
1972,Oct,San Francisco,West,All Items,
1972,Nov,San Francisco,West,All Items,
1972,Dec,San Francisco,West,All Items,41.1
1973,Jan,San Francisco,West,All Items,
1973,Feb,San Francisco,West,All Items,
1973,Mar,San Francisco,West,All Items,41.9
1973,Apr,San Francisco,West,All Items,
1973,May,San Francisco,West,All Items,
1973,Jun,San Francisco,West,All Items,42.5
1973,Jul,San Francisco,West,All Items,
1973,Aug,San Francisco,West,All Items,
1973,Sep,San Francisco,West,All Items,43.8
1973,Oct,San Francisco,West,All Items,
1973,Nov,San Francisco,West,All Items,
1973,Dec,San Francisco,West,All Items,44.0
1974,Jan,San Francisco,West,All Items,
1974,Feb,San Francisco,West,All Items,
1974,Mar,San Francisco,West,All Items,45.3
1974,Apr,San Francisco,West,All Items,
1974,May,San Francisco,West,All Items,
1974,Jun,San Francisco,West,All Items,46.8
1974,Jul,San Francisco,West,All Items,
1974,Aug,San Francisco,West,All Items,
1974,Sep,San Francisco,West,All Items,48.2
1974,Oct,San Francisco,West,All Items,
1974,Nov,San Francisco,West,All Items,
1974,Dec,San Francisco,West,All Items,49.5
1975,Jan,San Francisco,West,All Items,
1975,Feb,San Francisco,West,All Items,
1975,Mar,San Francisco,West,All Items,50.7
1975,Apr,San Francisco,West,All Items,
1975,May,San Francisco,West,All Items,
1975,Jun,San Francisco,West,All Items,51.6
1975,Jul,San Francisco,West,All Items,
1975,Aug,San Francisco,West,All Items,
1975,Sep,San Francisco,West,All Items,52.5
1975,Oct,San Francisco,West,All Items,
1975,Nov,San Francisco,West,All Items,
1975,Dec,San Francisco,West,All Items,53.4
1976,Jan,San Francisco,West,All Items,
1976,Feb,San Francisco,West,All Items,
1976,Mar,San Francisco,West,All Items,53.8
1976,Apr,San Francisco,West,All Items,
1976,May,San Francisco,West,All Items,
1976,Jun,San Francisco,West,All Items,54.3
1976,Jul,San Francisco,West,All Items,
1976,Aug,San Francisco,West,All Items,
1976,Sep,San Francisco,West,All Items,55.3
1976,Oct,San Francisco,West,All Items,
1976,Nov,San Francisco,West,All Items,
1976,Dec,San Francisco,West,All Items,56.0
1977,Jan,San Francisco,West,All Items,
1977,Feb,San Francisco,West,All Items,
1977,Mar,San Francisco,West,All Items,57.2
1977,Apr,San Francisco,West,All Items,
1977,May,San Francisco,West,All Items,
1977,Jun,San Francisco,West,All Items,58.8
1977,Jul,San Francisco,West,All Items,
1977,Aug,San Francisco,West,All Items,
1977,Sep,San Francisco,West,All Items,59.9
1977,Oct,San Francisco,West,All Items,
1977,Nov,San Francisco,West,All Items,
1977,Dec,San Francisco,West,All Items,60.9
1978,Jan,San Francisco,West,All Items,
1978,Feb,San Francisco,West,All Items,61.5
1978,Mar,San Francisco,West,All Items,
1978,Apr,San Francisco,West,All Items,62.7
1978,May,San Francisco,West,All Items,
1978,Jun,San Francisco,West,All Items,64.8
1978,Jul,San Francisco,West,All Items,
1978,Aug,San Francisco,West,All Items,66.6
1978,Sep,San Francisco,West,All Items,
1978,Oct,San Francisco,West,All Items,66.1
1978,Nov,San Francisco,West,All Items,
1978,Dec,San Francisco,West,All Items,65.3
1979,Jan,San Francisco,West,All Items,
1979,Feb,San Francisco,West,All Items,66.3
1979,Mar,San Francisco,West,All Items,
1979,Apr,San Francisco,West,All Items,67.9
1979,May,San Francisco,West,All Items,
1979,Jun,San Francisco,West,All Items,69.1
1979,Jul,San Francisco,West,All Items,
1979,Aug,San Francisco,West,All Items,71.0
1979,Sep,San Francisco,West,All Items,
1979,Oct,San Francisco,West,All Items,72.0
1979,Nov,San Francisco,West,All Items,
1979,Dec,San Francisco,West,All Items,74.9
1980,Jan,San Francisco,West,All Items,
1980,Feb,San Francisco,West,All Items,78.3
1980,Mar,San Francisco,West,All Items,
1980,Apr,San Francisco,West,All Items,79.2
1980,May,San Francisco,West,All Items,
1980,Jun,San Francisco,West,All Items,80.7
1980,Jul,San Francisco,West,All Items,
1980,Aug,San Francisco,West,All Items,81.6
1980,Sep,San Francisco,West,All Items,
1980,Oct,San Francisco,West,All Items,81.9
1980,Nov,San Francisco,West,All Items,
1980,Dec,San Francisco,West,All Items,82.9
1981,Jan,San Francisco,West,All Items,
1981,Feb,San Francisco,West,All Items,84.7
1981,Mar,San Francisco,West,All Items,
1981,Apr,San Francisco,West,All Items,87.9
1981,May,San Francisco,West,All Items,
1981,Jun,San Francisco,West,All Items,89.1
1981,Jul,San Francisco,West,All Items,
1981,Aug,San Francisco,West,All Items,93.6
1981,Sep,San Francisco,West,All Items,
1981,Oct,San Francisco,West,All Items,96.6
1981,Nov,San Francisco,West,All Items,
1981,Dec,San Francisco,West,All Items,95.6
1982,Jan,San Francisco,West,All Items,
1982,Feb,San Francisco,West,All Items,96.2
1982,Mar,San Francisco,West,All Items,
1982,Apr,San Francisco,West,All Items,97.2
1982,May,San Francisco,West,All Items,
1982,Jun,San Francisco,West,All Items,99.1
1982,Jul,San Francisco,West,All Items,
1982,Aug,San Francisco,West,All Items,99.0
1982,Sep,San Francisco,West,All Items,
1982,Oct,San Francisco,West,All Items,98.4
1982,Nov,San Francisco,West,All Items,
1982,Dec,San Francisco,West,All Items,95.6
1983,Jan,San Francisco,West,All Items,
1983,Feb,San Francisco,West,All Items,96.7
1983,Mar,San Francisco,West,All Items,
1983,Apr,San Francisco,West,All Items,97.4
1983,May,San Francisco,West,All Items,
1983,Jun,San Francisco,West,All Items,98.6
1983,Jul,San Francisco,West,All Items,
1983,Aug,San Francisco,West,All Items,99.5
1983,Sep,San Francisco,West,All Items,
1983,Oct,San Francisco,West,All Items,99.4
1983,Nov,San Francisco,West,All Items,
1983,Dec,San Francisco,West,All Items,100.0
1984,Jan,San Francisco,West,All Items,
1984,Feb,San Francisco,West,All Items,101.4
1984,Mar,San Francisco,West,All Items,
1984,Apr,San Francisco,West,All Items,102.9
1984,May,San Francisco,West,All Items,
1984,Jun,San Francisco,West,All Items,103.7
1984,Jul,San Francisco,West,All Items,
1984,Aug,San Francisco,West,All Items,105.2
1984,Sep,San Francisco,West,All Items,
1984,Oct,San Francisco,West,All Items,106.5
1984,Nov,San Francisco,West,All Items,
1984,Dec,San Francisco,West,All Items,106.0
1985,Jan,San Francisco,West,All Items,
1985,Feb,San Francisco,West,All Items,106.9
1985,Mar,San Francisco,West,All Items,
1985,Apr,San Francisco,West,All Items,107.5
1985,May,San Francisco,West,All Items,
1985,Jun,San Francisco,West,All Items,108.4
1985,Jul,San Francisco,West,All Items,
1985,Aug,San Francisco,West,All Items,109.2
1985,Sep,San Francisco,West,All Items,
1985,Oct,San Francisco,West,All Items,109.5
1985,Nov,San Francisco,West,All Items,
1985,Dec,San Francisco,West,All Items,109.4
1986,Jan,San Francisco,West,All Items,
1986,Feb,San Francisco,West,All Items,111.0
1986,Mar,San Francisco,West,All Items,
1986,Apr,San Francisco,West,All Items,110.4
1986,May,San Francisco,West,All Items,
1986,Jun,San Francisco,West,All Items,111.9
1986,Jul,San Francisco,West,All Items,
1986,Aug,San Francisco,West,All Items,112.4
1986,Sep,San Francisco,West,All Items,
1986,Oct,San Francisco,West,All Items,113.1
1986,Nov,San Francisco,West,All Items,
1986,Dec,San Francisco,West,All Items,111.8
1987,Jan,San Francisco,West,All Items,112.5
1987,Feb,San Francisco,West,All Items,113.4
1987,Mar,San Francisco,West,All Items,113.7
1987,Apr,San Francisco,West,All Items,114.8
1987,May,San Francisco,West,All Items,115.0
1987,Jun,San Francisco,West,All Items,115.0
1987,Jul,San Francisco,West,All Items,115.8
1987,Aug,San Francisco,West,All Items,116.1
1987,Sep,San Francisco,West,All Items,116.6
1987,Oct,San Francisco,West,All Items,117.1
1987,Nov,San Francisco,West,All Items,117.3
1987,Dec,San Francisco,West,All Items,117.4
1988,Jan,San Francisco,West,All Items,118.4
1988,Feb,San Francisco,West,All Items,117.9
1988,Mar,San Francisco,West,All Items,119.1
1988,Apr,San Francisco,West,All Items,118.7
1988,May,San Francisco,West,All Items,119.7
1988,Jun,San Francisco,West,All Items,120.1
1988,Jul,San Francisco,West,All Items,120.9
1988,Aug,San Francisco,West,All Items,122.0
1988,Sep,San Francisco,West,All Items,122.1
1988,Oct,San Francisco,West,All Items,122.3
1988,Nov,San Francisco,West,All Items,122.2
1988,Dec,San Francisco,West,All Items,122.6
1989,Jan,San Francisco,West,All Items,124.0
1989,Feb,San Francisco,West,All Items,124.0
1989,Mar,San Francisco,West,All Items,125.9
1989,Apr,San Francisco,West,All Items,125.4
1989,May,San Francisco,West,All Items,126.3
1989,Jun,San Francisco,West,All Items,126.2
1989,Jul,San Francisco,West,All Items,127.4
1989,Aug,San Francisco,West,All Items,128.1
1989,Sep,San Francisco,West,All Items,126.8
1989,Oct,San Francisco,West,All Items,127.5
1989,Nov,San Francisco,West,All Items,127.2
1989,Dec,San Francisco,West,All Items,127.4
1990,Jan,San Francisco,West,All Items,128.5
1990,Feb,San Francisco,West,All Items,129.2
1990,Mar,San Francisco,West,All Items,130.0
1990,Apr,San Francisco,West,All Items,130.7
1990,May,San Francisco,West,All Items,130.8
1990,Jun,San Francisco,West,All Items,131.6
1990,Jul,San Francisco,West,All Items,132.3
1990,Aug,San Francisco,West,All Items,133.1
1990,Sep,San Francisco,West,All Items,134.0
1990,Oct,San Francisco,West,All Items,134.6
1990,Nov,San Francisco,West,All Items,134.7
1990,Dec,San Francisco,West,All Items,135.1
1991,Jan,San Francisco,West,All Items,136.7
1991,Feb,San Francisco,West,All Items,136.1
1991,Mar,San Francisco,West,All Items,136.3
1991,Apr,San Francisco,West,All Items,135.8
1991,May,San Francisco,West,All Items,136.2
1991,Jun,San Francisco,West,All Items,137.6
1991,Jul,San Francisco,West,All Items,138.2
1991,Aug,San Francisco,West,All Items,139.1
1991,Sep,San Francisco,West,All Items,139.7
1991,Oct,San Francisco,West,All Items,139.6
1991,Nov,San Francisco,West,All Items,139.8
1991,Dec,San Francisco,West,All Items,139.8
1992,Jan,San Francisco,West,All Items,140.3
1992,Feb,San Francisco,West,All Items,141.0
1992,Mar,San Francisco,West,All Items,141.9
1992,Apr,San Francisco,West,All Items,141.6
1992,May,San Francisco,West,All Items,141.9
1992,Jun,San Francisco,West,All Items,141.9
1992,Jul,San Francisco,West,All Items,142.2
1992,Aug,San Francisco,West,All Items,142.7
1992,Sep,San Francisco,West,All Items,143.7
1992,Oct,San Francisco,West,All Items,144.3
1992,Nov,San Francisco,West,All Items,144.2
1992,Dec,San Francisco,West,All Items,144.3
1993,Jan,San Francisco,West,All Items,145.1
1993,Feb,San Francisco,West,All Items,145.5
1993,Mar,San Francisco,West,All Items,145.7
1993,Apr,San Francisco,West,All Items,146.8
1993,May,San Francisco,West,All Items,146.9
1993,Jun,San Francisco,West,All Items,146.1
1993,Jul,San Francisco,West,All Items,146.1
1993,Aug,San Francisco,West,All Items,146.2
1993,Sep,San Francisco,West,All Items,146.5
1993,Oct,San Francisco,West,All Items,147.0
1993,Nov,San Francisco,West,All Items,147.2
1993,Dec,San Francisco,West,All Items,147.0
1994,Jan,San Francisco,West,All Items,147.5
1994,Feb,San Francisco,West,All Items,147.4
1994,Mar,San Francisco,West,All Items,148.2
1994,Apr,San Francisco,West,All Items,148.0
1994,May,San Francisco,West,All Items,148.3
1994,Jun,San Francisco,West,All Items,148.1
1994,Jul,San Francisco,West,All Items,148.9
1994,Aug,San Francisco,West,All Items,149.4
1994,Sep,San Francisco,West,All Items,149.4
1994,Oct,San Francisco,West,All Items,149.4
1994,Nov,San Francisco,West,All Items,149.8
1994,Dec,San Francisco,West,All Items,149.4
1995,Jan,San Francisco,West,All Items,150.3
1995,Feb,San Francisco,West,All Items,150.5
1995,Mar,San Francisco,West,All Items,151.1
1995,Apr,San Francisco,West,All Items,151.5
1995,May,San Francisco,West,All Items,151.3
1995,Jun,San Francisco,West,All Items,151.7
1995,Jul,San Francisco,West,All Items,151.5
1995,Aug,San Francisco,West,All Items,151.5
1995,Sep,San Francisco,West,All Items,152.3
1995,Oct,San Francisco,West,All Items,152.6
1995,Nov,San Francisco,West,All Items,152.4
1995,Dec,San Francisco,West,All Items,152.1
1996,Jan,San Francisco,West,All Items,152.9
1996,Feb,San Francisco,West,All Items,153.2
1996,Mar,San Francisco,West,All Items,152.9
1996,Apr,San Francisco,West,All Items,153.9
1996,May,San Francisco,West,All Items,155.1
1996,Jun,San Francisco,West,All Items,155.2
1996,Jul,San Francisco,West,All Items,155.9
1996,Aug,San Francisco,West,All Items,155.6
1996,Sep,San Francisco,West,All Items,156.3
1996,Oct,San Francisco,West,All Items,156.9
1996,Nov,San Francisco,West,All Items,156.9
1996,Dec,San Francisco,West,All Items,156.0
1997,Jan,San Francisco,West,All Items,157.0
1997,Feb,San Francisco,West,All Items,157.9
1997,Mar,San Francisco,West,All Items,159.2
1997,Apr,San Francisco,West,All Items,159.6
1997,May,San Francisco,West,All Items,159.8
1997,Jun,San Francisco,West,All Items,160.0
1997,Jul,San Francisco,West,All Items,160.6
1997,Aug,San Francisco,West,All Items,161.2
1997,Sep,San Francisco,West,All Items,161.6
1997,Oct,San Francisco,West,All Items,162.5
1997,Nov,San Francisco,West,All Items,162.6
1997,Dec,San Francisco,West,All Items,162.6
1998,Jan,San Francisco,West,All Items,
1998,Feb,San Francisco,West,All Items,163.2
1998,Mar,San Francisco,West,All Items,
1998,Apr,San Francisco,West,All Items,164.6
1998,May,San Francisco,West,All Items,
1998,Jun,San Francisco,West,All Items,165.5
1998,Jul,San Francisco,West,All Items,
1998,Aug,San Francisco,West,All Items,166.6
1998,Sep,San Francisco,West,All Items,
1998,Oct,San Francisco,West,All Items,167.2
1998,Nov,San Francisco,West,All Items,
1998,Dec,San Francisco,West,All Items,167.4
1999,Jan,San Francisco,West,All Items,
1999,Feb,San Francisco,West,All Items,169.4
1999,Mar,San Francisco,West,All Items,
1999,Apr,San Francisco,West,All Items,172.2
1999,May,San Francisco,West,All Items,
1999,Jun,San Francisco,West,All Items,171.8
1999,Jul,San Francisco,West,All Items,
1999,Aug,San Francisco,West,All Items,173.5
1999,Sep,San Francisco,West,All Items,
1999,Oct,San Francisco,West,All Items,175.2
1999,Nov,San Francisco,West,All Items,
1999,Dec,San Francisco,West,All Items,174.5
2000,Jan,San Francisco,West,All Items,
2000,Feb,San Francisco,West,All Items,176.5
2000,Mar,San Francisco,West,All Items,
2000,Apr,San Francisco,West,All Items,178.7
2000,May,San Francisco,West,All Items,
2000,Jun,San Francisco,West,All Items,179.1
