year,month,category,cpi,region,period,estimatedcost,avg_wage,base_cpi,real_wage,state
2017,oct,Energy,202.61,Northeast,Pre-COVID,323.53,53960.0,197.10875,52494.88,Massachusetts
2017,oct,Energy,202.61,Northeast,Pre-COVID,323.53,53960.0,197.10875,52494.88,Rhode Island
2017,oct,Energy,202.61,Northeast,Pre-COVID,323.53,53960.0,197.10875,52494.88,Connecticut
2017,oct,Energy,202.61,Northeast,Pre-COVID,323.53,53960.0,197.10875,52494.88,New York
2017,oct,Energy,202.61,Northeast,Pre-COVID,323.53,53960.0,197.10875,52494.88,New Jersey
2017,oct,Energy,202.61,Northeast,Pre-COVID,323.53,53960.0,197.10875,52494.88,Pennsylvania
2018,oct,Energy,221.078,Northeast,Pre-COVID,353.02,55435.555555555555,197.10875,49425.24,Maine
2018,oct,Energy,221.078,Northeast,Pre-COVID,353.02,55435.555555555555,197.10875,49425.24,New Hampshire
2018,oct,Energy,221.078,Northeast,Pre-COVID,353.02,55435.555555555555,197.10875,49425.24,Vermont
2018,oct,Energy,221.078,Northeast,Pre-COVID,353.02,55435.555555555555,197.10875,49425.24,Massachusetts
2018,oct,Energy,221.078,Northeast,Pre-COVID,353.02,55435.555555555555,197.10875,49425.24,Rhode Island
2018,oct,Energy,221.078,Northeast,Pre-COVID,353.02,55435.555555555555,197.10875,49425.24,Connecticut
2018,oct,Energy,221.078,Northeast,Pre-COVID,353.02,55435.555555555555,197.10875,49425.24,New York
2018,oct,Energy,221.078,Northeast,Pre-COVID,353.02,55435.555555555555,197.10875,49425.24,New Jersey
2018,oct,Energy,221.078,Northeast,Pre-COVID,353.02,55435.555555555555,197.10875,49425.24,Pennsylvania
2019,oct,Energy,206.786,Northeast,Pre-COVID,330.2,,197.10875,,Maine
2019,oct,Energy,206.786,Northeast,Pre-COVID,330.2,,197.10875,,New Hampshire
2019,oct,Energy,206.786,Northeast,Pre-COVID,330.2,,197.10875,,Vermont
2019,oct,Energy,206.786,Northeast,Pre-COVID,330.2,,197.10875,,Massachusetts
2019,oct,Energy,206.786,Northeast,Pre-COVID,330.2,,197.10875,,Rhode Island
2019,oct,Energy,206.786,Northeast,Pre-COVID,330.2,,197.10875,,Connecticut
2019,oct,Energy,206.786,Northeast,Pre-COVID,330.2,,197.10875,,New York
2019,oct,Energy,206.786,Northeast,Pre-COVID,330.2,,197.10875,,New Jersey
2019,oct,Energy,206.786,Northeast,Pre-COVID,330.2,,197.10875,,Pennsylvania
2020,oct,Energy,189.574,Northeast,Post-COVID,302.72,60284.444444444445,197.10875,62680.49,Maine
2020,oct,Energy,189.574,Northeast,Post-COVID,302.72,60284.444444444445,197.10875,62680.49,New Hampshire
2020,oct,Energy,189.574,Northeast,Post-COVID,302.72,60284.444444444445,197.10875,62680.49,Vermont
2020,oct,Energy,189.574,Northeast,Post-COVID,302.72,60284.444444444445,197.10875,62680.49,Massachusetts
2020,oct,Energy,189.574,Northeast,Post-COVID,302.72,60284.444444444445,197.10875,62680.49,Rhode Island
2020,oct,Energy,189.574,Northeast,Post-COVID,302.72,60284.444444444445,197.10875,62680.49,Connecticut
2020,oct,Energy,189.574,Northeast,Post-COVID,302.72,60284.444444444445,197.10875,62680.49,New York
2020,oct,Energy,189.574,Northeast,Post-COVID,302.72,60284.444444444445,197.10875,62680.49,New Jersey
2020,oct,Energy,189.574,Northeast,Post-COVID,302.72,60284.444444444445,197.10875,62680.49,Pennsylvania
2021,oct,Energy,247.925,Northeast,Post-COVID,395.89,62467.77777777778,197.10875,49663.99,Maine
2021,oct,Energy,247.925,Northeast,Post-COVID,395.89,62467.77777777778,197.10875,49663.99,New Hampshire
2021,oct,Energy,247.925,Northeast,Post-COVID,395.89,62467.77777777778,197.10875,49663.99,Vermont
2021,oct,Energy,247.925,Northeast,Post-COVID,395.89,62467.77777777778,197.10875,49663.99,Massachusetts
2021,oct,Energy,247.925,Northeast,Post-COVID,395.89,62467.77777777778,197.10875,49663.99,Rhode Island
2021,oct,Energy,247.925,Northeast,Post-COVID,395.89,62467.77777777778,197.10875,49663.99,Connecticut
2021,oct,Energy,247.925,Northeast,Post-COVID,395.89,62467.77777777778,197.10875,49663.99,New York
2021,oct,Energy,247.925,Northeast,Post-COVID,395.89,62467.77777777778,197.10875,49663.99,New Jersey
2021,oct,Energy,247.925,Northeast,Post-COVID,395.89,62467.77777777778,197.10875,49663.99,Pennsylvania
2022,oct,Energy,295.557,Northeast,Post-COVID,471.96,65818.88888888889,197.10875,43895.01,Maine
2022,oct,Energy,295.557,Northeast,Post-COVID,471.96,65818.88888888889,197.10875,43895.01,New Hampshire
2022,oct,Energy,295.557,Northeast,Post-COVID,471.96,65818.88888888889,197.10875,43895.01,Vermont
2022,oct,Energy,295.557,Northeast,Post-COVID,471.96,65818.88888888889,197.10875,43895.01,Massachusetts
2022,oct,Energy,295.557,Northeast,Post-COVID,471.96,65818.88888888889,197.10875,43895.01,Rhode Island
2022,oct,Energy,295.557,Northeast,Post-COVID,471.96,65818.88888888889,197.10875,43895.01,Connecticut
2022,oct,Energy,295.557,Northeast,Post-COVID,471.96,65818.88888888889,197.10875,43895.01,New York
2022,oct,Energy,295.557,Northeast,Post-COVID,471.96,65818.88888888889,197.10875,43895.01,New Jersey
2022,oct,Energy,295.557,Northeast,Post-COVID,471.96,65818.88888888889,197.10875,43895.01,Pennsylvania
2023,oct,Energy,278.447,Northeast,Post-COVID,444.63,69343.33333333333,197.10875,49087.18,Maine
2023,oct,Energy,278.447,Northeast,Post-COVID,444.63,69343.33333333333,197.10875,49087.18,New Hampshire
2023,oct,Energy,278.447,Northeast,Post-COVID,444.63,69343.33333333333,197.10875,49087.18,Vermont
2023,oct,Energy,278.447,Northeast,Post-COVID,444.63,69343.33333333333,197.10875,49087.18,Massachusetts
2023,oct,Energy,278.447,Northeast,Post-COVID,444.63,69343.33333333333,197.10875,49087.18,Rhode Island
2023,oct,Energy,278.447,Northeast,Post-COVID,444.63,69343.33333333333,197.10875,49087.18,Connecticut
2023,oct,Energy,278.447,Northeast,Post-COVID,444.63,69343.33333333333,197.10875,49087.18,New York
2023,oct,Energy,278.447,Northeast,Post-COVID,444.63,69343.33333333333,197.10875,49087.18,New Jersey
2023,oct,Energy,278.447,Northeast,Post-COVID,444.63,69343.33333333333,197.10875,49087.18,Pennsylvania
2024,oct,Energy,270.508,Northeast,Post-COVID,431.96,71988.88888888889,197.10875,52455.53,Maine
2024,oct,Energy,270.508,Northeast,Post-COVID,431.96,71988.88888888889,197.10875,52455.53,New Hampshire
2024,oct,Energy,270.508,Northeast,Post-COVID,431.96,71988.88888888889,197.10875,52455.53,Vermont
2024,oct,Energy,270.508,Northeast,Post-COVID,431.96,71988.88888888889,197.10875,52455.53,Massachusetts
2024,oct,Energy,270.508,Northeast,Post-COVID,431.96,71988.88888888889,197.10875,52455.53,Rhode Island
2024,oct,Energy,270.508,Northeast,Post-COVID,431.96,71988.88888888889,197.10875,52455.53,Connecticut
2024,oct,Energy,270.508,Northeast,Post-COVID,431.96,71988.88888888889,197.10875,52455.53,New York
2024,oct,Energy,270.508,Northeast,Post-COVID,431.96,71988.88888888889,197.10875,52455.53,New Jersey
2024,oct,Energy,270.508,Northeast,Post-COVID,431.96,71988.88888888889,197.10875,52455.53,Pennsylvania
2025,oct,Energy,,Northeast,Post-COVID,,75084.4050740352,197.10875,,Maine
2025,oct,Energy,,Northeast,Post-COVID,,75084.4050740352,197.10875,,New Hampshire
2025,oct,Energy,,Northeast,Post-COVID,,75084.4050740352,197.10875,,Vermont
2025,oct,Energy,,Northeast,Post-COVID,,75084.4050740352,197.10875,,Massachusetts
2025,oct,Energy,,Northeast,Post-COVID,,75084.4050740352,197.10875,,Rhode Island
2025,oct,Energy,,Northeast,Post-COVID,,75084.4050740352,197.10875,,Connecticut
2025,oct,Energy,,Northeast,Post-COVID,,75084.4050740352,197.10875,,New York
2025,oct,Energy,,Northeast,Post-COVID,,75084.4050740352,197.10875,,New Jersey
2025,oct,Energy,,Northeast,Post-COVID,,75084.4050740352,197.10875,,Pennsylvania
2015,oct,Shelter,327.847,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,50937.7,Maine
2015,oct,Shelter,327.847,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,50937.7,New Hampshire
2015,oct,Shelter,327.847,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,50937.7,Vermont
2015,oct,Shelter,327.847,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,50937.7,Massachusetts
2015,oct,Shelter,327.847,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,50937.7,Rhode Island
2015,oct,Shelter,327.847,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,50937.7,Connecticut
2015,oct,Shelter,327.847,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,50937.7,New York
2015,oct,Shelter,327.847,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,50937.7,New Jersey
2015,oct,Shelter,327.847,Northeast,Pre-COVID,1465.83,51403.333333333336,324.87725,50937.7,Pennsylvania
2016,oct,Shelter,337.408,Northeast,Pre-COVID,1508.58,52797.77777777778,324.87725,50836.96,Maine
2016,oct,Shelter,337.408,Northeast,Pre-COVID,1508.58,52797.77777777778,324.87725,50836.96,New Hampshire
2016,oct,Shelter,337.408,Northeast,Pre-COVID,1508.58,52797.77777777778,324.87725,50836.96,Vermont
2016,oct,Shelter,337.408,Northeast,Pre-COVID,1508.58,52797.77777777778,324.87725,50836.96,Massachusetts
2016,oct,Shelter,337.408,Northeast,Pre-COVID,1508.58,52797.77777777778,324.87725,50836.96,Rhode Island
2016,oct,Shelter,337.408,Northeast,Pre-COVID,1508.58,52797.77777777778,324.87725,50836.96,Connecticut
2016,oct,Shelter,337.408,Northeast,Pre-COVID,1508.58,52797.77777777778,324.87725,50836.96,New York
2016,oct,Shelter,337.408,Northeast,Pre-COVID,1508.58,52797.77777777778,324.87725,50836.96,New Jersey
2016,oct,Shelter,337.408,Northeast,Pre-COVID,1508.58,52797.77777777778,324.87725,50836.96,Pennsylvania
2017,oct,Shelter,343.253,Northeast,Pre-COVID,1534.71,53960.0,324.87725,51071.3,Maine
2017,oct,Shelter,343.253,Northeast,Pre-COVID,1534.71,53960.0,324.87725,51071.3,New Hampshire
2017,oct,Shelter,343.253,Northeast,Pre-COVID,1534.71,53960.0,324.87725,51071.3,Vermont
2017,oct,Shelter,343.253,Northeast,Pre-COVID,1534.71,53960.0,324.87725,51071.3,Massachusetts
2017,oct,Shelter,343.253,Northeast,Pre-COVID,1534.71,53960.0,324.87725,51071.3,Rhode Island
2017,oct,Shelter,343.253,Northeast,Pre-COVID,1534.71,53960.0,324.87725,51071.3,Connecticut
2017,oct,Shelter,343.253,Northeast,Pre-COVID,1534.71,53960.0,324.87725,51071.3,New York
2017,oct,Shelter,343.253,Northeast,Pre-COVID,1534.71,53960.0,324.87725,51071.3,New Jersey
2017,oct,Shelter,343.253,Northeast,Pre-COVID,1534.71,53960.0,324.87725,51071.3,Pennsylvania
2018,oct,Shelter,352.035,Northeast,Pre-COVID,1573.98,55435.555555555555,324.87725,51158.98,Maine
2018,oct,Shelter,352.035,Northeast,Pre-COVID,1573.98,55435.555555555555,324.87725,51158.98,New Hampshire
2018,oct,Shelter,352.035,Northeast,Pre-COVID,1573.98,55435.555555555555,324.87725,51158.98,Vermont
2018,oct,Shelter,352.035,Northeast,Pre-COVID,1573.98,55435.555555555555,324.87725,51158.98,Massachusetts
2018,oct,Shelter,352.035,Northeast,Pre-COVID,1573.98,55435.555555555555,324.87725,51158.98,Rhode Island
2018,oct,Shelter,352.035,Northeast,Pre-COVID,1573.98,55435.555555555555,324.87725,51158.98,Connecticut
2018,oct,Shelter,352.035,Northeast,Pre-COVID,1573.98,55435.555555555555,324.87725,51158.98,New York
2018,oct,Shelter,352.035,Northeast,Pre-COVID,1573.98,55435.555555555555,324.87725,51158.98,New Jersey
2018,oct,Shelter,352.035,Northeast,Pre-COVID,1573.98,55435.555555555555,324.87725,51158.98,Pennsylvania
2019,oct,Shelter,359.999,Northeast,Pre-COVID,1609.59,,324.87725,,Maine
2019,oct,Shelter,359.999,Northeast,Pre-COVID,1609.59,,324.87725,,New Hampshire
2019,oct,Shelter,359.999,Northeast,Pre-COVID,1609.59,,324.87725,,Vermont
2019,oct,Shelter,359.999,Northeast,Pre-COVID,1609.59,,324.87725,,Massachusetts
2019,oct,Shelter,359.999,Northeast,Pre-COVID,1609.59,,324.87725,,Rhode Island
2019,oct,Shelter,359.999,Northeast,Pre-COVID,1609.59,,324.87725,,Connecticut
2019,oct,Shelter,359.999,Northeast,Pre-COVID,1609.59,,324.87725,,New York
2019,oct,Shelter,359.999,Northeast,Pre-COVID,1609.59,,324.87725,,New Jersey
2019,oct,Shelter,359.999,Northeast,Pre-COVID,1609.59,,324.87725,,Pennsylvania
2020,oct,Shelter,366.774,Northeast,Post-COVID,1639.88,60284.444444444445,324.87725,53398.13,Maine
2020,oct,Shelter,366.774,Northeast,Post-COVID,1639.88,60284.444444444445,324.87725,53398.13,New Hampshire
2020,oct,Shelter,366.774,Northeast,Post-COVID,1639.88,60284.444444444445,324.87725,53398.13,Vermont
2020,oct,Shelter,366.774,Northeast,Post-COVID,1639.88,60284.444444444445,324.87725,53398.13,Massachusetts
2020,oct,Shelter,366.774,Northeast,Post-COVID,1639.88,60284.444444444445,324.87725,53398.13,Rhode Island
2020,oct,Shelter,366.774,Northeast,Post-COVID,1639.88,60284.444444444445,324.87725,53398.13,Connecticut
2020,oct,Shelter,366.774,Northeast,Post-COVID,1639.88,60284.444444444445,324.87725,53398.13,New York
2020,oct,Shelter,366.774,Northeast,Post-COVID,1639.88,60284.444444444445,324.87725,53398.13,New Jersey
2020,oct,Shelter,366.774,Northeast,Post-COVID,1639.88,60284.444444444445,324.87725,53398.13,Pennsylvania
2021,oct,Shelter,374.986,Northeast,Post-COVID,1676.6,62467.77777777778,324.87725,54120.31,Maine
2021,oct,Shelter,374.986,Northeast,Post-COVID,1676.6,62467.77777777778,324.87725,54120.31,New Hampshire
2021,oct,Shelter,374.986,Northeast,Post-COVID,1676.6,62467.77777777778,324.87725,54120.31,Vermont
2021,oct,Shelter,374.986,Northeast,Post-COVID,1676.6,62467.77777777778,324.87725,54120.31,Massachusetts
2021,oct,Shelter,374.986,Northeast,Post-COVID,1676.6,62467.77777777778,324.87725,54120.31,Rhode Island
2021,oct,Shelter,374.986,Northeast,Post-COVID,1676.6,62467.77777777778,324.87725,54120.31,Connecticut
2021,oct,Shelter,374.986,Northeast,Post-COVID,1676.6,62467.77777777778,324.87725,54120.31,New York
2021,oct,Shelter,374.986,Northeast,Post-COVID,1676.6,62467.77777777778,324.87725,54120.31,New Jersey
2021,oct,Shelter,374.986,Northeast,Post-COVID,1676.6,62467.77777777778,324.87725,54120.31,Pennsylvania
2022,oct,Shelter,392.926,Northeast,Post-COVID,1756.81,65818.88888888889,324.87725,54420.07,Maine
2022,oct,Shelter,392.926,Northeast,Post-COVID,1756.81,65818.88888888889,324.87725,54420.07,New Hampshire
2022,oct,Shelter,392.926,Northeast,Post-COVID,1756.81,65818.88888888889,324.87725,54420.07,Vermont
2022,oct,Shelter,392.926,Northeast,Post-COVID,1756.81,65818.88888888889,324.87725,54420.07,Massachusetts
2022,oct,Shelter,392.926,Northeast,Post-COVID,1756.81,65818.88888888889,324.87725,54420.07,Rhode Island
2022,oct,Shelter,392.926,Northeast,Post-COVID,1756.81,65818.88888888889,324.87725,54420.07,Connecticut
2022,oct,Shelter,392.926,Northeast,Post-COVID,1756.81,65818.88888888889,324.87725,54420.07,New York
2022,oct,Shelter,392.926,Northeast,Post-COVID,1756.81,65818.88888888889,324.87725,54420.07,New Jersey
2022,oct,Shelter,392.926,Northeast,Post-COVID,1756.81,65818.88888888889,324.87725,54420.07,Pennsylvania
2023,oct,Shelter,417.687,Northeast,Post-COVID,1867.52,69343.33333333333,324.87725,53935.29,Maine
2023,oct,Shelter,417.687,Northeast,Post-COVID,1867.52,69343.33333333333,324.87725,53935.29,New Hampshire
2023,oct,Shelter,417.687,Northeast,Post-COVID,1867.52,69343.33333333333,324.87725,53935.29,Vermont
2023,oct,Shelter,417.687,Northeast,Post-COVID,1867.52,69343.33333333333,324.87725,53935.29,Massachusetts
2023,oct,Shelter,417.687,Northeast,Post-COVID,1867.52,69343.33333333333,324.87725,53935.29,Rhode Island
2023,oct,Shelter,417.687,Northeast,Post-COVID,1867.52,69343.33333333333,324.87725,53935.29,Connecticut
2023,oct,Shelter,417.687,Northeast,Post-COVID,1867.52,69343.33333333333,324.87725,53935.29,New York
2023,oct,Shelter,417.687,Northeast,Post-COVID,1867.52,69343.33333333333,324.87725,53935.29,New Jersey
2023,oct,Shelter,417.687,Northeast,Post-COVID,1867.52,69343.33333333333,324.87725,53935.29,Pennsylvania
2024,oct,Shelter,442.607,Northeast,Post-COVID,1978.94,71988.88888888889,324.87725,52840.45,Maine
2024,oct,Shelter,442.607,Northeast,Post-COVID,1978.94,71988.88888888889,324.87725,52840.45,New Hampshire
2024,oct,Shelter,442.607,Northeast,Post-COVID,1978.94,71988.88888888889,324.87725,52840.45,Vermont
2024,oct,Shelter,442.607,Northeast,Post-COVID,1978.94,71988.88888888889,324.87725,52840.45,Massachusetts
2024,oct,Shelter,442.607,Northeast,Post-COVID,1978.94,71988.88888888889,324.87725,52840.45,Rhode Island
2024,oct,Shelter,442.607,Northeast,Post-COVID,1978.94,71988.88888888889,324.87725,52840.45,Connecticut
2024,oct,Shelter,442.607,Northeast,Post-COVID,1978.94,71988.88888888889,324.87725,52840.45,New York
2024,oct,Shelter,442.607,Northeast,Post-COVID,1978.94,71988.88888888889,324.87725,52840.45,New Jersey
2024,oct,Shelter,442.607,Northeast,Post-COVID,1978.94,71988.88888888889,324.87725,52840.45,Pennsylvania
2025,oct,Shelter,,Northeast,Post-COVID,,75084.4050740352,324.87725,,Maine
2025,oct,Shelter,,Northeast,Post-COVID,,75084.4050740352,324.87725,,New Hampshire
2025,oct,Shelter,,Northeast,Post-COVID,,75084.4050740352,324.87725,,Vermont
2025,oct,Shelter,,Northeast,Post-COVID,,75084.4050740352,324.87725,,Massachusetts
2025,oct,Shelter,,Northeast,Post-COVID,,75084.4050740352,324.87725,,Rhode Island
2025,oct,Shelter,,Northeast,Post-COVID,,75084.4050740352,324.87725,,Connecticut
2025,oct,Shelter,,Northeast,Post-COVID,,75084.4050740352,324.87725,,New York
2025,oct,Shelter,,Northeast,Post-COVID,,75084.4050740352,324.87725,,New Jersey
2025,oct,Shelter,,Northeast,Post-COVID,,75084.4050740352,324.87725,,Pennsylvania
2015,oct,Medical Care,471.457,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51046.12,Maine
2015,oct,Medical Care,471.457,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51046.12,New Hampshire
2015,oct,Medical Care,471.457,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51046.12,Vermont
2015,oct,Medical Care,471.457,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51046.12,Massachusetts
2015,oct,Medical Care,471.457,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51046.12,Rhode Island
2015,oct,Medical Care,471.457,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51046.12,Connecticut
2015,oct,Medical Care,471.457,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51046.12,New York
2015,oct,Medical Care,471.457,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51046.12,New Jersey
2015,oct,Medical Care,471.457,Northeast,Pre-COVID,412.67,51403.333333333336,468.18075,51046.12,Pennsylvania
2016,oct,Medical Care,488.866,Northeast,Pre-COVID,427.9,52797.77777777778,468.18075,50563.76,Maine
2016,oct,Medical Care,488.866,Northeast,Pre-COVID,427.9,52797.77777777778,468.18075,50563.76,New Hampshire
2016,oct,Medical Care,488.866,Northeast,Pre-COVID,427.9,52797.77777777778,468.18075,50563.76,Vermont
2016,oct,Medical Care,488.866,Northeast,Pre-COVID,427.9,52797.77777777778,468.18075,50563.76,Massachusetts
2016,oct,Medical Care,488.866,Northeast,Pre-COVID,427.9,52797.77777777778,468.18075,50563.76,Rhode Island
2016,oct,Medical Care,488.866,Northeast,Pre-COVID,427.9,52797.77777777778,468.18075,50563.76,Connecticut
2016,oct,Medical Care,488.866,Northeast,Pre-COVID,427.9,52797.77777777778,468.18075,50563.76,New York
2016,oct,Medical Care,488.866,Northeast,Pre-COVID,427.9,52797.77777777778,468.18075,50563.76,New Jersey
2016,oct,Medical Care,488.866,Northeast,Pre-COVID,427.9,52797.77777777778,468.18075,50563.76,Pennsylvania
2017,oct,Medical Care,498.337,Northeast,Pre-COVID,436.19,53960.0,468.18075,50694.68,Maine
2017,oct,Medical Care,498.337,Northeast,Pre-COVID,436.19,53960.0,468.18075,50694.68,New Hampshire
2017,oct,Medical Care,498.337,Northeast,Pre-COVID,436.19,53960.0,468.18075,50694.68,Vermont
2017,oct,Medical Care,498.337,Northeast,Pre-COVID,436.19,53960.0,468.18075,50694.68,Massachusetts
2017,oct,Medical Care,498.337,Northeast,Pre-COVID,436.19,53960.0,468.18075,50694.68,Rhode Island
2017,oct,Medical Care,498.337,Northeast,Pre-COVID,436.19,53960.0,468.18075,50694.68,Connecticut
2017,oct,Medical Care,498.337,Northeast,Pre-COVID,436.19,53960.0,468.18075,50694.68,New York
2017,oct,Medical Care,498.337,Northeast,Pre-COVID,436.19,53960.0,468.18075,50694.68,New Jersey
2017,oct,Medical Care,498.337,Northeast,Pre-COVID,436.19,53960.0,468.18075,50694.68,Pennsylvania
2018,oct,Medical Care,508.049,Northeast,Pre-COVID,444.7,55435.555555555555,468.18075,51085.35,Maine
2018,oct,Medical Care,508.049,Northeast,Pre-COVID,444.7,55435.555555555555,468.18075,51085.35,New Hampshire
2018,oct,Medical Care,508.049,Northeast,Pre-COVID,444.7,55435.555555555555,468.18075,51085.35,Vermont
2018,oct,Medical Care,508.049,Northeast,Pre-COVID,444.7,55435.555555555555,468.18075,51085.35,Massachusetts
2018,oct,Medical Care,508.049,Northeast,Pre-COVID,444.7,55435.555555555555,468.18075,51085.35,Rhode Island
2018,oct,Medical Care,508.049,Northeast,Pre-COVID,444.7,55435.555555555555,468.18075,51085.35,Connecticut
2018,oct,Medical Care,508.049,Northeast,Pre-COVID,444.7,55435.555555555555,468.18075,51085.35,New York
2018,oct,Medical Care,508.049,Northeast,Pre-COVID,444.7,55435.555555555555,468.18075,51085.35,New Jersey
2018,oct,Medical Care,508.049,Northeast,Pre-COVID,444.7,55435.555555555555,468.18075,51085.35,Pennsylvania
2019,oct,Medical Care,535.25,Northeast,Pre-COVID,468.5,,468.18075,,Maine
2019,oct,Medical Care,535.25,Northeast,Pre-COVID,468.5,,468.18075,,New Hampshire
2019,oct,Medical Care,535.25,Northeast,Pre-COVID,468.5,,468.18075,,Vermont
2019,oct,Medical Care,535.25,Northeast,Pre-COVID,468.5,,468.18075,,Massachusetts
2019,oct,Medical Care,535.25,Northeast,Pre-COVID,468.5,,468.18075,,Rhode Island
2019,oct,Medical Care,535.25,Northeast,Pre-COVID,468.5,,468.18075,,Connecticut
2019,oct,Medical Care,535.25,Northeast,Pre-COVID,468.5,,468.18075,,New York
2019,oct,Medical Care,535.25,Northeast,Pre-COVID,468.5,,468.18075,,New Jersey
2019,oct,Medical Care,535.25,Northeast,Pre-COVID,468.5,,468.18075,,Pennsylvania
2020,oct,Medical Care,547.497,Northeast,Post-COVID,479.22,60284.444444444445,468.18075,51551.0,Maine
2020,oct,Medical Care,547.497,Northeast,Post-COVID,479.22,60284.444444444445,468.18075,51551.0,New Hampshire
2020,oct,Medical Care,547.497,Northeast,Post-COVID,479.22,60284.444444444445,468.18075,51551.0,Vermont
2020,oct,Medical Care,547.497,Northeast,Post-COVID,479.22,60284.444444444445,468.18075,51551.0,Massachusetts
2020,oct,Medical Care,547.497,Northeast,Post-COVID,479.22,60284.444444444445,468.18075,51551.0,Rhode Island
2020,oct,Medical Care,547.497,Northeast,Post-COVID,479.22,60284.444444444445,468.18075,51551.0,Connecticut
2020,oct,Medical Care,547.497,Northeast,Post-COVID,479.22,60284.444444444445,468.18075,51551.0,New York
2020,oct,Medical Care,547.497,Northeast,Post-COVID,479.22,60284.444444444445,468.18075,51551.0,New Jersey
2020,oct,Medical Care,547.497,Northeast,Post-COVID,479.22,60284.444444444445,468.18075,51551.0,Pennsylvania
2021,oct,Medical Care,550.296,Northeast,Post-COVID,481.67,62467.77777777778,468.18075,53146.33,Maine
2021,oct,Medical Care,550.296,Northeast,Post-COVID,481.67,62467.77777777778,468.18075,53146.33,New Hampshire
2021,oct,Medical Care,550.296,Northeast,Post-COVID,481.67,62467.77777777778,468.18075,53146.33,Vermont
2021,oct,Medical Care,550.296,Northeast,Post-COVID,481.67,62467.77777777778,468.18075,53146.33,Massachusetts
2021,oct,Medical Care,550.296,Northeast,Post-COVID,481.67,62467.77777777778,468.18075,53146.33,Rhode Island
2021,oct,Medical Care,550.296,Northeast,Post-COVID,481.67,62467.77777777778,468.18075,53146.33,Connecticut
2021,oct,Medical Care,550.296,Northeast,Post-COVID,481.67,62467.77777777778,468.18075,53146.33,New York
2021,oct,Medical Care,550.296,Northeast,Post-COVID,481.67,62467.77777777778,468.18075,53146.33,New Jersey
2021,oct,Medical Care,550.296,Northeast,Post-COVID,481.67,62467.77777777778,468.18075,53146.33,Pennsylvania
2022,oct,Medical Care,579.822,Northeast,Post-COVID,507.52,65818.88888888889,468.18075,53145.86,Maine
2022,oct,Medical Care,579.822,Northeast,Post-COVID,507.52,65818.88888888889,468.18075,53145.86,New Hampshire
2022,oct,Medical Care,579.822,Northeast,Post-COVID,507.52,65818.88888888889,468.18075,53145.86,Vermont
2022,oct,Medical Care,579.822,Northeast,Post-COVID,507.52,65818.88888888889,468.18075,53145.86,Massachusetts
2022,oct,Medical Care,579.822,Northeast,Post-COVID,507.52,65818.88888888889,468.18075,53145.86,Rhode Island
2022,oct,Medical Care,579.822,Northeast,Post-COVID,507.52,65818.88888888889,468.18075,53145.86,Connecticut
2022,oct,Medical Care,579.822,Northeast,Post-COVID,507.52,65818.88888888889,468.18075,53145.86,New York
2022,oct,Medical Care,579.822,Northeast,Post-COVID,507.52,65818.88888888889,468.18075,53145.86,New Jersey
2022,oct,Medical Care,579.822,Northeast,Post-COVID,507.52,65818.88888888889,468.18075,53145.86,Pennsylvania
2023,oct,Medical Care,548.512,Northeast,Post-COVID,480.11,69343.33333333333,468.18075,59187.79,Maine
2023,oct,Medical Care,548.512,Northeast,Post-COVID,480.11,69343.33333333333,468.18075,59187.79,New Hampshire
2023,oct,Medical Care,548.512,Northeast,Post-COVID,480.11,69343.33333333333,468.18075,59187.79,Vermont
2023,oct,Medical Care,548.512,Northeast,Post-COVID,480.11,69343.33333333333,468.18075,59187.79,Massachusetts
2023,oct,Medical Care,548.512,Northeast,Post-COVID,480.11,69343.33333333333,468.18075,59187.79,Rhode Island
2023,oct,Medical Care,548.512,Northeast,Post-COVID,480.11,69343.33333333333,468.18075,59187.79,Connecticut
2023,oct,Medical Care,548.512,Northeast,Post-COVID,480.11,69343.33333333333,468.18075,59187.79,New York
2023,oct,Medical Care,548.512,Northeast,Post-COVID,480.11,69343.33333333333,468.18075,59187.79,New Jersey
2023,oct,Medical Care,548.512,Northeast,Post-COVID,480.11,69343.33333333333,468.18075,59187.79,Pennsylvania
2024,oct,Medical Care,572.947,Northeast,Post-COVID,501.5,71988.88888888889,468.18075,58825.36,Maine
2024,oct,Medical Care,572.947,Northeast,Post-COVID,501.5,71988.88888888889,468.18075,58825.36,New Hampshire
